Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2002.67,1.5152,1.1625,4.7250,.4288,.3092,3.3190,3.2601
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2002.75,1.8248,.8152,1.5007,.0001,-.3262,.0042,.0045
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2002.83,1.7559,.9173,1.5458,.0009,-.2102,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2002.92,.7057,.7125,.4658,.0000,-.2423,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.00,2.0206,1.2660,1.9126,.0000,-.1052,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.08,2.5347,1.0720,2.3280,.0000,-.2074,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.17,2.1401,.9636,2.0389,.0000,-.1013,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.25,1.2472,.8345,1.1271,.0000,-.1213,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.33,1.1243,.8163,1.3478,.0000,.2243,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.42,.5377,.7334,1.1378,.0000,.5991,.0050,.1510
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.50,-5.3362,1.3079,.7825,.0246,.8541,5.2799,8.4099
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.58,-16.1185,1.8544,2.1426,.1167,1.0638,17.2952,22.1071
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.67,-1.2572,1.4170,4.0705,.0294,.3954,4.9577,5.7385
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.75,2.3581,.8210,2.2183,.0002,-.1393,.0007,.0007
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.83,2.3826,1.1205,2.0406,.0000,-.3428,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2003.92,1.3245,.9188,1.1585,.0000,-.1674,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.00,.7788,.7035,.6444,.0000,-.1346,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.08,1.3477,.7293,1.2487,.0000,-.1013,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.17,1.3167,.8392,1.2310,.0000,-.0853,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.25,2.6128,1.3579,2.4843,.0000,-.1333,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.33,2.5443,.8207,2.6686,.0000,.1286,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.42,.3423,.6962,.7235,.0000,.3717,.0067,.1106
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.50,-.5501,.9184,2.0881,.0130,.8891,1.7609,2.6083
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.58,-8.4590,1.2246,1.5363,.2981,.9135,9.3693,11.6828
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.67,-.8386,1.1241,2.4796,.2129,.2849,3.2335,3.3506
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.75,2.1497,1.1936,2.0864,.0017,-.0772,.0138,.0138
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.83,3.5733,1.3950,3.4775,.0000,-.0949,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2004.92,1.0474,.7252,.9030,.0000,-.1458,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.00,3.2430,1.7252,3.2120,.0000,-.0283,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.08,4.4881,1.9940,4.5128,.0000,.0247,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.17,5.0357,2.1726,5.0381,.0000,.0005,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.25,1.7080,.7585,1.5441,.0000,-.1644,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.33,1.0782,.7189,1.1411,.0000,.0624,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.42,3.9429,.9167,4.5721,.0016,.6328,.0000,.0858
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.50,-5.0986,2.5089,1.6447,.0120,.9585,5.7899,10.7696
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.58,-12.8923,6.2006,4.1566,.2367,1.3030,15.9626,19.8443
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.67,-.4779,.9862,1.3805,.0076,.0487,1.8163,1.8641
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.75,2.7635,1.4342,2.7563,.0000,-.0077,.0005,.0006
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.83,1.8981,.7796,1.6878,.0000,-.2099,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2005.92,4.0951,1.9438,3.8921,.0000,-.2027,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.00,1.9957,.7802,1.9538,.0000,-.0403,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.08,6.8898,2.4280,6.8808,.0000,-.0070,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.17,1.1707,.7397,1.0437,.0000,-.1276,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.25,1.7331,.8053,1.6090,.0000,-.1224,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.33,11.5773,5.1051,11.7948,.0016,.2167,.0000,.0045
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.42,1.5348,.9961,2.1168,.0000,.5800,.0000,.0218
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.50,1.1421,.7668,2.3528,.0032,.9654,.2490,1.6086
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.58,-6.9857,1.2226,2.3102,.2347,.8620,8.6466,13.5039
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.67,-1.6921,1.2352,1.9931,.0202,.3137,3.3847,3.6110
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.75,3.1767,1.5122,2.9627,.0052,-.2151,.0018,.0012
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.83,1.7947,.8639,1.5771,.0000,-.2183,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2006.92,4.1339,.8930,4.1296,.0000,-.0035,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.00,.9422,.7074,.8091,.0000,-.1329,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.08,3.4118,1.0025,3.4216,.0000,.0065,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.17,1.9459,.9417,1.7699,.0000,-.1747,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.25,2.7984,.8105,2.7533,.0000,-.0467,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.33,1.8382,.7902,2.0991,.0000,.2598,.0000,.0007
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.42,.7612,.6933,1.1692,.0000,.4042,.0001,.0283
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.50,-.4680,1.0813,3.7180,.0339,1.3167,2.9024,5.4426
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.58,-8.0397,4.0616,1.7957,.1108,.6629,9.2637,11.0430
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.67,-1.8941,1.2751,1.9440,.2077,.2564,3.7771,3.7608
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.75,1.5504,.8005,1.5042,.0005,-.0477,.0040,.0031
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.83,1.9652,.7861,1.8403,.0000,-.1245,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2007.92,2.4564,.8041,2.4322,.0000,-.0293,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.00,1.9148,1.0131,1.8787,.0000,-.0361,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.08,1.0490,.7094,1.0159,.0000,-.0352,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.17,6.5681,3.1067,6.5041,.0000,-.0647,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.25,1.5880,.9109,1.4567,.0000,-.1331,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.33,.8389,.7065,.7984,.0000,-.0437,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.42,1.4623,.7918,2.2022,.0000,.7201,.0177,.4285
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.50,-5.3389,3.0991,4.2618,.0734,1.3662,8.3003,13.5451
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.58,-16.2858,4.0240,1.6312,.0216,1.0871,16.8473,21.6750
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.67,-3.3114,1.7649,3.4878,.1324,.5055,6.4119,8.1980
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.75,5.5694,2.2515,5.3964,.0547,-.1385,.0194,.0083
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.83,2.3581,.9525,2.2690,.0000,-.0921,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2008.92,1.3124,.7358,1.2528,.0000,-.0592,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.00,4.2891,.9042,4.2287,.0000,-.0639,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.08,1.0157,.7247,.8987,.0000,-.1168,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.17,.7040,.6967,.5453,.0000,-.1560,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.25,1.6134,1.0700,1.5237,.0000,-.0881,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.33,.5211,.6907,.5491,.0000,.0281,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.42,1.5453,.7533,2.2492,.0033,.7001,.0075,.1053
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.50,.5662,.8930,2.8776,.0237,1.0535,1.2735,2.2196
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.58,-12.7473,1.9217,3.2826,.4142,.8652,15.5580,22.3081
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.67,-1.4018,1.1521,2.1046,.1196,.1880,3.4341,3.5829
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.75,6.3160,1.4003,6.2307,.0073,-.0922,.0108,.0060
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.83,1.6461,.8754,1.4924,.0000,-.1578,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2009.92,1.3855,.7799,1.2438,.0000,-.1400,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.00,2.4564,.9524,2.3991,.0000,-.0545,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.08,1.1543,.7955,1.0197,.0000,-.1391,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.17,1.1331,.7725,.9617,.0000,-.1670,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.25,1.0011,.7555,.8172,.0000,-.1876,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.33,1.8851,.9282,2.0078,.0000,.1228,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.42,4.4083,2.0888,5.0716,.0011,.6603,.0007,.0237
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.50,-1.9550,1.2700,1.8217,.0209,.8784,2.9131,5.0724
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.58,-12.0468,4.5196,1.4756,.0268,.9840,12.5623,15.1278
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.67,-.1821,1.2911,3.9650,.0273,.3732,3.7994,4.1306
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.75,2.8136,1.1282,2.5075,.0010,-.3053,.0007,.0007
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.83,1.6149,.8090,1.3889,.0000,-.2271,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2010.92,1.2964,.7689,1.0521,.0000,-.2473,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.00,1.9171,1.1050,1.8602,.0000,-.0575,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.08,1.9974,.7757,1.9571,.0000,-.0420,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.17,1.4460,.7428,1.4436,.0000,-.0073,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.25,2.2756,.8904,2.3830,.0000,.1119,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.33,4.0062,1.0826,4.1863,.0000,.1796,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.42,2.8441,1.1990,3.5874,.0000,.7395,.0001,.0453
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.50,-4.1364,1.7751,1.2342,.0261,1.0949,4.3032,7.1243
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.58,-8.5388,2.0489,3.3427,.2184,.7407,11.3330,13.3171
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.67,-1.5148,1.3668,4.0086,.3401,.2637,5.5879,5.5334
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.75,1.3529,.7488,1.2153,.0004,-.1445,.0027,.0023
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.83,2.1121,.9347,2.0834,.0000,-.0262,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2011.92,2.0357,1.1488,1.8914,.0000,-.1484,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.00,3.3728,1.9634,3.3802,.0000,.0062,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.08,3.8148,.8673,3.7799,.0000,-.0407,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.17,3.1918,1.9811,3.1047,.0000,-.0864,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.25,4.1035,.9170,4.0116,.0000,-.0914,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.33,1.2410,.7324,1.2003,.0000,-.0457,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.42,1.1969,.8993,1.8716,.0001,.6774,.0004,.7771
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.50,-4.2300,1.3843,4.5401,.1045,1.4827,7.3784,13.8954
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.58,-14.0160,6.9303,2.9507,.1535,.9031,16.1931,27.3608
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.67,-5.1888,3.0319,3.8027,.1379,.6293,8.4966,9.7735
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.75,3.5227,2.1503,3.4532,.0723,-.0770,.0724,.0485
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.83,1.8855,1.1319,1.7862,.0000,-.1034,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2012.92,1.7366,.7728,1.6003,.0000,-.1344,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.00,1.0743,.7219,.8888,.0000,-.1833,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.08,2.0553,.8175,1.9646,.0000,-.0915,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.17,.6502,.6961,.4836,.0000,-.1637,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.25,2.1225,.7810,1.9586,.0000,-.1638,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.33,1.0699,.7285,1.1154,.0000,.0426,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.42,1.4806,.7825,2.1088,.0000,.6192,.0079,.0105
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.50,-5.2203,2.7966,.9257,.0126,1.1114,5.0454,6.4883
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.58,-11.1673,4.5955,1.2065,.2022,.8172,11.7475,13.2422
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.67,2.7294,1.4210,6.0600,.2812,.4853,3.1176,3.2134
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.75,13.2597,9.0251,13.0941,.3544,.0102,.1703,.0941
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.83,2.8415,.9237,2.5692,.0000,-.2744,.0001,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2013.92,1.1549,.7261,1.1180,.0000,-.0404,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.00,2.9432,1.5447,2.8646,.0000,-.0773,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.08,.5415,.6933,.4959,.0000,-.0489,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.17,.6158,.6890,.5323,.0000,-.0849,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.25,2.3618,.9289,2.3094,.0000,-.0536,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.33,.8415,.7124,.8928,.0000,.0502,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.42,.6266,.6994,1.2058,.0000,.5817,.0000,.0025
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.50,-2.8950,1.6803,1.6252,.0108,1.5100,3.0147,8.4841
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.58,-8.3216,3.2946,3.7538,.2111,.7759,11.4742,14.7768
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.67,.6979,1.3329,5.6710,.0849,.3842,4.6579,5.4215
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.75,2.0966,.8132,2.0034,.0000,-.0947,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.83,11.9215,1.3844,11.7582,.0002,-.1635,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2014.92,1.9553,.7855,1.7861,.0091,-.1622,.0000,.0003
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.00,4.7374,1.4339,4.6543,.0006,-.0832,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.08,7.7130,1.3949,7.6256,.0000,-.0912,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.17,2.3275,1.1166,2.3462,.0000,.0175,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.25,1.6629,1.0069,1.6774,.0000,.0112,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.33,2.4051,1.1970,2.6104,.0000,.2101,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.42,.3617,.6980,.7335,.0000,.3671,.0000,.0005
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.50,-2.3044,1.3826,.9682,.0101,1.1429,2.1391,6.5626
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.58,-17.4333,6.2225,2.1147,.2144,.7445,18.9813,28.4615
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.67,-1.3987,1.1995,2.8090,.2305,.2677,4.1597,4.1474
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.75,2.6320,1.3858,2.6224,.0000,-.0112,.0005,.0006
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.83,1.6639,.7594,1.5759,.0009,-.0870,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2015.92,4.7559,2.3617,4.7277,.0002,-.0304,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.00,2.7368,1.3958,2.7483,.0002,.0101,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.08,4.5983,1.2831,4.5091,.0000,-.0958,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.17,.5837,.6874,.5263,.0000,-.0566,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.25,1.4973,.7819,1.3423,.0000,-.1583,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.33,2.2805,1.0093,2.4196,.0000,.1406,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.42,1.9800,1.0908,2.5045,.0024,.5266,.0000,.0415
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.50,-4.8566,2.5810,1.7399,.0625,1.2125,5.4380,8.7700
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.58,-18.9314,8.3105,1.9361,.2675,.7554,20.3721,24.9748
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.67,-3.6033,1.8630,3.3164,.0741,1.1158,5.8759,6.2951
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.75,3.2850,1.4849,3.2810,.0070,-.0019,.0038,.0005
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.83,4.2247,.9740,4.0530,.0015,-.1671,.0000,.0001
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2016.92,6.9267,3.6746,6.9286,.0000,-.0006,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.00,2.8550,.8256,2.7452,.0000,-.1076,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.08,1.1953,.8587,1.1503,.0000,-.0465,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.17,1.2532,.8888,1.1882,.0000,-.0642,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.25,.9385,.7081,.8893,.0000,-.0505,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.33,.8365,.7020,.8975,.0000,.0622,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.42,1.2896,.9426,1.9592,.0000,.6664,.0002,.0480
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.50,-2.2542,1.3705,3.0479,.0478,.8753,4.4579,7.4691
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.58,-13.5492,7.3368,1.5348,.0618,1.0713,14.0663,17.4964
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.67,-1.8127,1.4954,4.1713,.0174,.4464,5.5529,6.3571
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.75,5.6762,2.3042,5.5143,.4058,-.0843,.3235,.0596
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.83,3.4143,.8516,3.2174,.0078,-.1916,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2017.92,1.6788,.9187,1.5342,.0000,-.1434,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.00,.8027,.7068,.6808,.0000,-.1210,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.08,2.4390,.8661,2.4157,.0000,-.0269,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.17,5.1750,2.0130,5.1665,.0006,-.0090,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.25,1.9961,1.1363,1.8763,.0000,-.1173,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.33,1.2229,.8194,1.2114,.0000,-.0128,.0000,.0000
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.42,5.9880,3.1243,6.5750,.0047,.5895,.0000,.0711
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.50,1.3093,1.0014,3.9902,.0343,1.2774,1.4268,3.5723
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.58,-4.5534,2.1833,2.9353,.2695,1.0791,6.6661,7.9213
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.67,-.4481,1.1471,2.6254,.4905,.0704,3.4782,3.8711
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.75,.9809,.7589,.8527,.0105,-.1287,.0129,.0077
fettweis,Surface Mass Balance,Zwally,2.1,271370.41,268057.69,2018.83,7.0239,3.4742,6.9367,.0035,-.0890,.0000,.0000
