Participant-Surname,Experiment-Group,Drainage-Region-Set,Drainage-Region-ID,Drainage-Region-Area-(km2),Drainage-Region-Area-Observed-(km2),Start-Date-(decimal-years),End-Date-(decimal-years),Rate-of-Mass-Change-(Gt/yr),Rate-of-Mass-Change-Uncertainty-(Gt/yr)
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2003.4987, 2004.4958, -0.46296E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2004.4987, 2005.4958,  0.36457E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2005.4987, 2006.4958, -0.48434E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2006.4987, 2007.4958, -0.10092E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2007.4987, 2008.4958, -0.14375E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2008.4987, 2009.4958,  0.43196E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2009.4987, 2010.4958, -0.37832E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2010.4987, 2011.4958,  0.78806E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2011.4987, 2012.4958,  0.58811E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2012.4987, 2013.4958,  0.35637E+00,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2013.4987, 2014.4958,  0.32714E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2014.4987, 2015.4958, -0.40943E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2015.4987, 2016.4958,  0.13293E+02,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2016.4987, 2017.4958, -0.18667E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2017.4987, 2018.4958, -0.11738E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2018.4987, 2019.4958,  0.69785E+00,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2019.4987, 2020.4958,  0.42687E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2020.4987, 2021.4958,  0.10623E+02,  0.45483E+01
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1979.4987, 1980.4958,  0.82488E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1980.4987, 1981.4958,  0.10508E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1981.4987, 1982.4958,  0.93989E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1982.4987, 1983.4958,  0.12907E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1983.4987, 1984.4958,  0.97335E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1984.4987, 1985.4958,  0.11245E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1985.4987, 1986.4958,  0.91749E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1986.4987, 1987.4958,  0.10694E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1987.4987, 1988.4958,  0.97027E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1988.4987, 1989.4958,  0.60594E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1989.4987, 1990.4958,  0.18850E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1990.4987, 1991.4958,  0.13181E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1991.4987, 1992.4958,  0.96490E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1992.4987, 1993.4958,  0.83798E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1993.4987, 1994.4958,  0.62389E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1994.4987, 1995.4958,  0.55650E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1995.4987, 1996.4958,  0.17088E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1996.4987, 1997.4958,  0.66061E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1997.4987, 1998.4958,  0.84500E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1998.4987, 1999.4958,  0.14047E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 1999.4987, 2000.4958,  0.11633E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2000.4987, 2001.4958,  0.15200E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2001.4987, 2002.4958,  0.22031E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2002.4987, 2003.4958,  0.14666E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2003.4987, 2004.4958,  0.92732E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2004.4987, 2005.4958,  0.13245E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2005.4987, 2006.4958,  0.85826E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2006.4987, 2007.4958,  0.13897E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2007.4987, 2008.4958,  0.10527E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2008.4987, 2009.4958,  0.16276E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2009.4987, 2010.4958,  0.10431E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2010.4987, 2011.4958,  0.13346E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2011.4987, 2012.4958,  0.13021E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2012.4987, 2013.4958,  0.78505E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2013.4987, 2014.4958,  0.10109E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2014.4987, 2015.4958,  0.65514E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2015.4987, 2016.4958,  0.10934E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2016.4987, 2017.4958,  0.92232E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2017.4987, 2018.4958,  0.88913E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2018.4987, 2019.4958,  0.28070E+02,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2019.4987, 2020.4958,  0.11358E+03,  0.13316E+02
Niwano,SMB,Zwally,12,  0.78329E+06,  0.78329E+06, 2020.4987, 2021.4958,  0.13181E+03,  0.13316E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1979.4987, 1980.4958,  0.16103E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1980.4987, 1981.4958,  0.25585E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1981.4987, 1982.4958,  0.28017E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1982.4987, 1983.4958,  0.20591E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1983.4987, 1984.4958,  0.19586E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1984.4987, 1985.4958,  0.22416E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1985.4987, 1986.4958,  0.20911E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1986.4987, 1987.4958,  0.28516E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1987.4987, 1988.4958,  0.17903E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1988.4987, 1989.4958,  0.12710E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1989.4987, 1990.4958,  0.20298E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1990.4987, 1991.4958,  0.26768E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1991.4987, 1992.4958,  0.19648E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1992.4987, 1993.4958,  0.27015E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1993.4987, 1994.4958,  0.21585E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1994.4987, 1995.4958,  0.18543E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1995.4987, 1996.4958,  0.23669E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1996.4987, 1997.4958,  0.19414E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1997.4987, 1998.4958,  0.13758E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1998.4987, 1999.4958,  0.15593E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 1999.4987, 2000.4958,  0.14991E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2000.4987, 2001.4958,  0.34018E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2001.4987, 2002.4958,  0.33181E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2002.4987, 2003.4958,  0.17964E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2003.4987, 2004.4958,  0.26903E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2004.4987, 2005.4958,  0.26572E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2005.4987, 2006.4958,  0.24495E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2006.4987, 2007.4958,  0.25156E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2007.4987, 2008.4958,  0.21446E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2008.4987, 2009.4958,  0.32479E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2009.4987, 2010.4958,  0.24282E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2010.4987, 2011.4958,  0.15433E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2011.4987, 2012.4958,  0.25863E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2012.4987, 2013.4958,  0.19045E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2013.4987, 2014.4958,  0.18964E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2014.4987, 2015.4958,  0.16811E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2015.4987, 2016.4958,  0.20070E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2016.4987, 2017.4958,  0.18204E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2017.4987, 2018.4958,  0.16498E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2018.4987, 2019.4958,  0.12038E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2019.4987, 2020.4958,  0.15903E+03,  0.20275E+02
Niwano,SMB,Zwally,13,  0.11926E+07,  0.11926E+07, 2020.4987, 2021.4958,  0.15102E+03,  0.20275E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1979.4987, 1980.4958,  0.11472E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1980.4987, 1981.4958,  0.15766E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1981.4987, 1982.4958,  0.16048E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1982.4987, 1983.4958,  0.10115E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1983.4987, 1984.4958,  0.17625E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1984.4987, 1985.4958,  0.94355E+02,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1985.4987, 1986.4958,  0.15091E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1986.4987, 1987.4958,  0.20297E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1987.4987, 1988.4958,  0.10787E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1988.4987, 1989.4958,  0.10993E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1989.4987, 1990.4958,  0.76202E+02,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1990.4987, 1991.4958,  0.20370E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1991.4987, 1992.4958,  0.12598E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1992.4987, 1993.4958,  0.16318E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1993.4987, 1994.4958,  0.16012E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1994.4987, 1995.4958,  0.15316E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1995.4987, 1996.4958,  0.13170E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1996.4987, 1997.4958,  0.52114E+02,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1997.4987, 1998.4958,  0.97677E+02,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1998.4987, 1999.4958,  0.15508E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 1999.4987, 2000.4958,  0.95601E+02,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2000.4987, 2001.4958,  0.12096E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2001.4987, 2002.4958,  0.12069E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2002.4987, 2003.4958,  0.86800E+02,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2003.4987, 2004.4958,  0.13794E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2004.4987, 2005.4958,  0.10506E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2005.4987, 2006.4958,  0.16479E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2006.4987, 2007.4958,  0.11590E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2007.4987, 2008.4958,  0.63516E+02,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2008.4987, 2009.4958,  0.10286E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2009.4987, 2010.4958,  0.10091E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2010.4987, 2011.4958,  0.12733E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2011.4987, 2012.4958,  0.16580E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2012.4987, 2013.4958,  0.11198E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2013.4987, 2014.4958,  0.12893E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2014.4987, 2015.4958,  0.12163E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2015.4987, 2016.4958,  0.15717E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2016.4987, 2017.4958,  0.12180E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2017.4987, 2018.4958,  0.16249E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2018.4987, 2019.4958,  0.10782E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2019.4987, 2020.4958,  0.10981E+03,  0.13010E+02
Niwano,SMB,Zwally,14,  0.76527E+06,  0.76527E+06, 2020.4987, 2021.4958,  0.93862E+02,  0.13010E+02
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1979.4987, 1980.4958,  0.14540E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1980.4987, 1981.4958,  0.82998E+01,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1981.4987, 1982.4958,  0.11222E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1982.4987, 1983.4958,  0.15524E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1983.4987, 1984.4958,  0.16621E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1984.4987, 1985.4958,  0.12552E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1985.4987, 1986.4958,  0.25775E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1986.4987, 1987.4958,  0.13831E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1987.4987, 1988.4958,  0.14707E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1988.4987, 1989.4958,  0.19161E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1989.4987, 1990.4958,  0.19646E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1990.4987, 1991.4958,  0.29311E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1991.4987, 1992.4958,  0.19718E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1992.4987, 1993.4958,  0.15756E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1993.4987, 1994.4958,  0.19373E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1994.4987, 1995.4958,  0.18357E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1995.4987, 1996.4958,  0.13880E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1996.4987, 1997.4958,  0.11826E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1997.4987, 1998.4958,  0.99322E+01,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1998.4987, 1999.4958,  0.20390E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 1999.4987, 2000.4958,  0.18752E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2000.4987, 2001.4958,  0.18378E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2001.4987, 2002.4958,  0.82086E+01,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2002.4987, 2003.4958,  0.11954E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2003.4987, 2004.4958,  0.25750E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2004.4987, 2005.4958,  0.74418E+01,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2005.4987, 2006.4958,  0.11161E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2006.4987, 2007.4958,  0.81604E+01,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2007.4987, 2008.4958,  0.18392E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2008.4987, 2009.4958,  0.60674E+01,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2009.4987, 2010.4958,  0.11578E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2010.4987, 2011.4958,  0.16587E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2011.4987, 2012.4958,  0.12514E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2012.4987, 2013.4958,  0.17264E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2013.4987, 2014.4958,  0.81255E+01,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2014.4987, 2015.4958,  0.21342E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2015.4987, 2016.4958,  0.28916E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2016.4987, 2017.4958,  0.17470E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2017.4987, 2018.4958,  0.18237E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2018.4987, 2019.4958,  0.15523E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2019.4987, 2020.4958,  0.10483E+02,  0.22391E+01
Niwano,SMB,Zwally,15,  0.13171E+06,  0.13171E+06, 2020.4987, 2021.4958,  0.11773E+02,  0.22391E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1979.4987, 1980.4958, -0.13571E+02,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1980.4987, 1981.4958, -0.17843E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1981.4987, 1982.4958, -0.96414E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1982.4987, 1983.4958, -0.35083E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1983.4987, 1984.4958, -0.28406E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1984.4987, 1985.4958,  0.24305E+00,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1985.4987, 1986.4958,  0.27507E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1986.4987, 1987.4958, -0.21301E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1987.4987, 1988.4958, -0.53650E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1988.4987, 1989.4958,  0.38637E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1989.4987, 1990.4958, -0.78279E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1990.4987, 1991.4958,  0.28461E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1991.4987, 1992.4958, -0.51303E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1992.4987, 1993.4958, -0.58549E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1993.4987, 1994.4958, -0.55705E+00,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1994.4987, 1995.4958, -0.21394E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1995.4987, 1996.4958, -0.32697E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1996.4987, 1997.4958, -0.52589E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1997.4987, 1998.4958,  0.54507E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1998.4987, 1999.4958, -0.57536E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 1999.4987, 2000.4958, -0.64398E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 2000.4987, 2001.4958, -0.26696E+01,  0.46238E+01
Niwano,SMB,Zwally,16,  0.27199E+06,  0.27199E+06, 2001.4987, 2002.4958, -0.70643E+01,  0.46238E+01
