Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.17,.9077,.1964,1.4191,.0000,.5082,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.25,4.0177,.3521,3.8711,.0000,-.1395,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.33,1.2039,.2079,1.1814,.0000,-.0245,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.42,1.8511,.2605,1.7659,.0000,-.0879,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.50,.8160,.1987,.8036,.0000,-.0080,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.58,2.5902,.2993,2.8478,.0000,.2577,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.67,.7386,.1968,.7500,.0000,.0029,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.75,1.2616,.2212,1.3257,.0000,.0752,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.83,.8562,.1942,.9455,.0000,.0898,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.92,-.4361,.1569,.3101,.0000,.7394,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.00,-1.1221,.1151,.0486,.0000,1.1754,.0000,.0041
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.08,.5981,.1857,1.1725,.0005,.5859,.0005,.0152
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.17,.6281,.1883,1.0786,.0000,.4438,.0002,.0005
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.25,2.8339,.3218,2.7508,.0000,-.0880,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.33,1.2292,.2027,1.1341,.0000,-.0991,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.42,3.4165,.3366,3.2225,.0000,-.1831,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.50,1.7913,.2547,1.7717,.0000,-.0245,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.58,2.5150,.2817,2.3928,.0000,-.1185,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.67,2.5611,.2879,2.3987,.0000,-.1701,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.75,.5615,.1954,.5109,.0000,-.0425,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.83,.7459,.1957,.8599,.0000,.1108,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1992.92,.4147,.1856,1.2313,.0000,.8124,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.00,.5986,.1874,1.1723,.0000,.5810,.0000,.0017
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.08,-.5467,.1344,.4545,.0000,.9951,.0000,.0111
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.17,1.1491,.1988,1.2241,.0000,.0808,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.25,1.3650,.2133,1.3378,.0000,-.0215,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.33,2.4376,.3001,2.2544,.0000,-.1781,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.42,.7169,.1982,.6483,.0000,-.0755,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.50,1.5318,.2128,1.4226,.0000,-.1045,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.58,.6025,.1990,.6197,.0000,.0091,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.67,.4544,.1971,.3945,.0000,-.0505,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.75,1.1655,.2003,1.0413,.0000,-.1272,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.83,.5178,.1921,.6565,.0000,.1338,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1993.92,.3083,.1908,.8762,.0000,.5797,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.00,-.2842,.1652,.5073,.0000,.7804,.0000,.0021
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.08,.1732,.1715,.8117,.0001,.6512,.0000,.0159
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.17,.0611,.1772,.4391,.0000,.3641,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.25,1.7973,.2354,1.7427,.0000,-.0533,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.33,3.1205,.3172,3.0833,.0000,-.0398,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.42,1.8310,.2466,1.6290,.0000,-.1910,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.50,.6315,.1876,.8625,.0000,.2306,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.58,.7102,.1924,.7364,.0000,.0224,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.67,.7740,.1970,.7396,.0000,-.0356,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.75,.6399,.1987,.7596,.0000,.1074,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.83,.1913,.1810,.3916,.0000,.2060,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1994.92,1.1827,.2093,1.6555,.0000,.4770,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.00,-.6248,.1439,.4888,.0000,1.1124,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.08,2.0446,.2573,2.8067,.0004,.7570,.0000,.0500
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.17,.4686,.1873,.7286,.0000,.2642,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.25,1.3708,.2070,1.4162,.0000,.0392,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.33,1.8674,.2456,1.8510,.0000,-.0141,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.42,1.4735,.2142,1.3854,.0000,-.0763,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.50,1.8112,.2360,1.7194,.0000,-.1072,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.58,3.0993,.2863,3.2991,.0000,.2035,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.67,1.8371,.2414,1.7436,.0000,-.0928,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.75,1.0380,.2038,1.0099,.0000,-.0198,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.83,.4156,.1977,.5574,.0000,.1285,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1995.92,.6126,.1857,1.3386,.0000,.7373,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.00,-.6148,.1496,.3223,.0000,.9271,.0000,.0165
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.08,.4922,.1776,1.4373,.0000,.9438,.0000,.0308
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.17,2.3576,.2817,2.7598,.0000,.4055,.0000,.0029
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.25,1.3608,.2046,1.3849,.0000,.0148,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.33,2.0702,.2700,2.0050,.0000,-.0560,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.42,1.6575,.2288,1.5625,.0000,-.0973,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.50,3.4491,.3391,3.2672,.0000,-.1884,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.58,1.3068,.2164,1.1748,.0000,-.1347,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.67,1.0057,.2072,1.2935,.0000,.2888,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.75,1.6891,.2456,1.6000,.0000,-.0871,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.83,2.0048,.2531,2.1557,.0000,.1507,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1996.92,.4811,.1875,1.1438,.0000,.6597,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.00,-1.0046,.1207,.3513,.0002,1.3603,.0000,.0216
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.08,.1385,.1734,.9436,.0000,.8106,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.17,2.2905,.2694,2.5710,.0000,.2797,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.25,2.8170,.3145,2.8379,.0000,.0200,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.33,.6456,.1951,.6766,.0000,.0371,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.42,2.3230,.2826,2.1665,.0000,-.1574,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.50,1.2095,.1954,1.1190,.0000,-.0938,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.58,3.5933,.3362,3.4937,.0000,-.1025,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.67,1.6330,.2160,1.5607,.0000,-.0637,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.75,1.1453,.2069,1.1327,.0000,-.0127,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.83,.6060,.1986,.7525,.0000,.1441,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1997.92,.4512,.1811,1.1296,.0009,.6906,.0000,.0541
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.00,-.8704,.1210,.4382,.0000,1.3107,.0000,.1139
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.08,.3154,.1768,.9496,.0000,.6460,.0000,.0140
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.17,2.2024,.2874,2.4899,.0000,.2779,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.25,2.5081,.2897,2.5008,.0000,.0025,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.33,2.6038,.2863,2.4492,.0000,-.1536,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.42,1.0088,.1963,.9224,.0000,-.0915,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.50,1.6955,.2304,1.6810,.0000,-.0162,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.58,4.5163,.3369,4.4511,.0000,-.0638,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.67,2.1045,.2567,2.0980,.0000,-.0071,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.75,.9877,.2007,.9843,.0000,-.0002,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.83,.9840,.1990,1.0460,.0000,.0618,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1998.92,.1045,.1626,1.0772,.0001,.9750,.0000,.0014
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.00,-.5335,.1469,.3829,.0000,.9162,.0000,.0417
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.08,-.3657,.1628,.4279,.0000,.7915,.0000,.0002
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.17,2.6241,.3019,2.8120,.0000,.1944,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.25,2.7649,.3042,2.7691,.0000,.0122,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.33,2.6238,.2846,2.4988,.0000,-.1300,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.42,5.3413,.3603,5.2580,.0000,-.0863,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.50,1.0815,.2005,1.1703,.0000,.0794,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.58,1.9632,.2432,1.9216,.0000,-.0350,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.67,2.4947,.2717,2.4613,.0000,-.0276,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.75,.4129,.1950,.4956,.0000,.0835,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.83,1.7038,.2302,1.7933,.0000,.0925,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1999.92,1.1598,.2073,1.6942,.0000,.5358,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.00,.0460,.1772,.7937,.0000,.7435,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.08,-.7097,.1457,.3050,.0000,1.0167,.0000,.0030
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.17,1.6625,.2122,1.8594,.0000,.1926,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.25,2.4885,.3036,2.4252,.0000,-.0538,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.33,3.0060,.3303,3.0320,.0000,.0174,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.42,2.3294,.2813,2.2972,.0000,-.0298,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.50,1.3332,.2017,1.3788,.0000,.0474,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.58,1.4657,.2088,1.3835,.0000,-.0815,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.67,1.5607,.2205,1.5184,.0000,-.0430,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.75,2.0040,.2856,1.8406,.0000,-.1556,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.83,.6757,.1997,.7504,.0000,.0698,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2000.92,-.5913,.1442,.3300,.0000,.9223,.0000,.0003
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.00,-.9764,.1282,.0450,.0000,1.0126,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.08,-.2342,.1563,.5549,.0000,.7899,.0000,.0017
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.17,4.6742,.3626,4.7697,.0070,.1090,.0000,.0112
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.25,1.5144,.2098,1.4335,.0000,-.0770,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.33,2.2104,.2684,2.0968,.0000,-.1141,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.42,1.1735,.2013,1.1271,.0000,-.0509,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.50,1.3225,.2042,1.3194,.0000,-.0062,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.58,.6625,.1900,.7092,.0000,.0480,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.67,.7379,.1981,.6868,.0000,-.0482,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.75,.7117,.1957,.6960,.0000,-.0126,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.83,2.1111,.2585,2.3103,.0000,.1881,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2001.92,3.0304,.2980,3.6052,.0000,.5861,.0000,.0023
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.00,3.8405,.3207,5.0140,.0013,1.1720,.0000,.1109
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.08,-.3879,.1550,.6041,.0005,1.0011,.0000,.0999
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.17,1.7867,.2431,2.0137,.0000,.2135,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.25,4.2699,.3589,4.0418,.0000,-.2128,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.33,3.1345,.3332,2.9673,.0000,-.1805,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.42,1.6131,.2414,1.6256,.0000,.0192,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.50,2.0922,.2592,1.9487,.0000,-.1456,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.58,1.1060,.1991,1.0380,.0000,-.0733,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.67,1.0086,.1938,.9280,.0000,-.0748,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.75,.7420,.1990,.7699,.0000,.0307,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.83,1.7448,.2334,1.8591,.0000,.1127,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2002.92,.2558,.1848,.6602,.0000,.3956,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.00,1.0142,.1984,1.7229,.0001,.7135,.0000,.0096
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.08,.0801,.1610,1.0971,.0007,1.0416,.0000,.0130
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.17,.5499,.1829,1.0157,.0000,.4545,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.25,2.4036,.2875,2.2960,.0000,-.1034,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.33,1.5593,.2104,1.4291,.0000,-.1353,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.42,2.3403,.2744,2.2426,.0000,-.0967,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.50,2.5431,.2768,2.4956,.0000,-.0465,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.58,1.0820,.1987,1.1185,.0000,.0360,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.67,.4061,.1964,.4853,.0000,.0760,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.75,2.0369,.2576,2.0408,.0000,-.0030,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.83,.2701,.1929,.4344,.0000,.1702,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2003.92,.9596,.1966,1.4032,.0000,.4504,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.00,-1.2068,.1038,.3036,.0000,1.5050,.0000,.0440
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.08,.0890,.1664,1.0282,.0004,.9435,.0000,.0316
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.17,.3047,.1687,1.0833,.0000,.7736,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.25,1.4845,.2107,1.4156,.0000,-.0692,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.33,1.8269,.2551,1.7761,.0000,-.0452,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.42,2.5055,.3062,2.3861,.0000,-.1195,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.50,2.0366,.2623,1.9127,.0000,-.1144,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.58,2.2378,.2701,2.1428,.0000,-.1013,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.67,4.8779,.3559,4.8176,.0000,-.0672,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.75,.7909,.2002,.7724,.0000,-.0093,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.83,1.2948,.2080,1.4427,.0000,.1483,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2004.92,1.2306,.2021,2.0022,.0000,.7718,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.00,-1.0183,.1152,.3135,.0012,1.3321,.0000,.0852
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.08,-.3732,.1628,.4745,.0000,.8503,.0000,.0080
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.17,.5853,.1885,.9240,.0000,.3400,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.25,6.0530,.3657,6.0433,.0000,-.0111,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.33,1.1201,.1993,1.0328,.0000,-.0814,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.42,2.4210,.2884,2.3404,.0000,-.0906,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.50,1.4155,.2096,1.4447,.0000,.0299,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.58,1.4139,.2139,1.4209,.0000,.0083,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.67,1.4271,.2114,1.2791,.0000,-.1378,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.75,.6188,.1924,.7180,.0000,.0874,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.83,.7695,.1981,.9610,.0000,.1913,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,2005.92,-.1242,.1692,.7285,.0000,.8507,.0000,.0000
